"MUT1"	"MUT2"	"MUT3"	"MUT4"	"WT1"	"WT2"	"WT3"	"WT4"
"Ikbke"	34.3770623922104	42.5969541794983	38.0849972358014	40.8119600275559	52.7378592739435	47.5514184602887	52.3159200279725	35.7269370012485
"Ikbkg"	500.377241486619	548.435785061041	546.631725031503	476.855532953548	546.09202667535	511.694611692237	551.254786961414	551.887158414023
"Ikzf1"	13.3688575969707	22.3634009442366	11.2014697752357	25.7759747542458	40.8293104056337	34.1129741128158	25.1891466801349	36.667119553913
"Ikzf2"	137.508249568842	137.375177228882	134.417637302828	123.509879030761	146.305028953521	139.553075916065	155.978946750066	131.625557373021
"Ikzf3"	13.3688575969707	15.9738578173119	14.5619107078064	17.1839831694972	9.35671696795771	17.5733503005415	17.4386400093242	15.042920842631
"Ikzf4"	56.3401855872338	68.1551266871973	79.5304354041735	84.8459168993925	57.8415230746477	92.0016574557759	76.5362533742561	78.9753344238125
"Ikzf5"	771.574067025168	693.265429271335	756.09920982841	741.059274184567	708.558657664434	690.529294162453	747.923893733237	762.488050210856
"Il10rb"	100.26643197728	74.544669814122	77.2901414491264	83.7719179512989	109.72877171514	108.54128126805	93.006080049729	73.3342391078259
"Il12rb2"	52.5205119880993	47.9215734519356	42.5655851458957	69.8099316260824	58.6921337080984	46.5176919720215	60.0664266987833	58.2913182651949
"Il13ra1"	402.020646308905	362.074110525736	350.606003964878	318.977687583792	421.052263558097	414.524321795125	369.117880197362	296.157504089297
"Il13ra2"	2.86475519935087	4.25969541794983	4.48058791009428	1.07399894809358	20.4146552028168	17.5733503005415	23.2515200124322	18.8036510532887
"Il16"	33.4221439924268	27.6880202166739	28.0036744380893	35.441965287088	32.3232040711266	28.9443416714801	34.8772800186484	21.624198711282
"Il17d"	24.8278783943742	38.3372587615485	13.4417637302829	32.2199684428073	24.6677083700703	32.0455211362815	24.2203333462836	33.8465718959196
"Il17ra"	66.8442879848536	56.4409642878352	63.8483777188435	51.5519495084916	68.0488506760561	57.8886833429601	65.8793067018914	53.5904055018728
"Il17rc"	36.2868991917777	31.9477156346237	32.4842623481836	40.8119600275559	37.4268678718309	28.9443416714801	18.4074533431755	25.3849289219397
"Il17rd"	1288.18492130811	1379.07639156126	1226.56094038831	1329.61069773985	1286.12327777746	1231.16824752617	1187.76514730175	1244.80169972771
"Il17re"	15.278694396538	14.9089339628244	22.4029395504714	13.9619863252165	17.8628233024647	23.7757092301443	22.2827066785809	9.40182552664435
"Il18bp"	28.6475519935087	29.8178679256488	30.2439683931364	26.8499737023394	27.2195402704224	32.0455211362815	21.3138933447296	37.6073021065774
"Il1r1"	84.9877375807425	96.9080707583586	59.3677898087493	88.0679137436732	120.78670995	144.7217083574	88.1620133804722	94.0182552664435
"Il1rap"	177.614822359754	167.193045154531	134.417637302828	135.323867459791	192.238003159858	173.66605002888	140.477933408445	97.7789854771012
"Il1rl2"	70.6639615839881	79.8692890865593	64.9685246963671	67.6619337298953	65.497018775704	79.5969395965702	79.4426933758102	69.5735088971682
"Il1rn"	15.278694396538	13.8440101083369	16.8022046628536	12.8879873771229	5.10366380070421	10.3372648826714	6.7816933369594	4.70091276332217
"Il27ra"	13.3688575969707	18.1037055262868	5.60073488761785	15.0359852733101	14.4603807686619	13.4384443474729	10.6569466723648	13.1625557373021
"Il2rg"	43.9262463900467	51.116345015398	59.3677898087493	59.0699421451467	73.1525144767603	70.2934012021658	79.4426933758102	49.829675291215
"Il33"	414.434585506093	464.306800556532	547.751872009026	519.815490877291	612.439656084505	634.708063796027	782.801173751885	635.563405601158
"Il3ra"	33.4221439924268	27.6880202166739	34.7245563032307	27.923972650433	32.3232040711266	44.4502389954872	33.908466684797	39.4876672119063
"Il6st"	1522.1399292551	1641.04765976517	1637.65488113946	1836.53820124001	1745.45301984084	1809.0213544675	1770.99077428026	1735.57699221855
"Il7r"	0	9.58431469038712	5.60073488761785	9.66599053284218	21.2652658362675	47.5514184602887	15.5010133416215	14.1027382899665
"Ildr1"	12.4139391971871	15.9738578173119	12.3216167527593	7.51799263665503	8.50610633450701	19.6408032770758	11.6257600062161	9.40182552664435
"Ildr2"	85.9426559805261	68.1551266871973	34.7245563032307	46.1819547680237	91.8659484126757	67.1922217373644	61.0352400326346	27.2652940272686
"Ilf2"	2805.55025856429	2738.98415374174	2727.5578902699	2702.18135340344	2640.29540623098	2591.55230608573	2702.0203881114	2825.24857075663
"Ilf3"	3112.07906489483	3418.40557290474	3335.79769906519	3377.72669175429	3302.07047905562	3284.14905322472	3332.71786844862	3441.06814275183
"Ilk"	1205.10702052693	1187.39009775352	1197.4371189727	1259.80076611376	1300.58365854612	1303.52910170487	1267.20784067756	1134.80034106597
"Ilkap"	661.758451050051	701.784820107235	794.184207064212	723.87529101507	682.189728027462	686.394388209384	715.953053716143	758.727320000199
"Ilvbl"	194.803353555859	197.01091308018	196.025721066625	224.465780151557	232.216702932041	218.116289024368	205.388426776485	213.421439454827
"Immp1l"	461.22558709549	411.060607832159	409.973793773627	394.157613950342	399.78699772183	389.714886076714	415.620920222226	382.654298934425
"Immt"	2048.29996753587	2097.89999334029	2189.88734105858	2190.95785411089	2061.02956485105	2082.9588738583	2067.44765443877	2168.06096644419
"Imp3"	483.188710290513	450.462790448195	496.225111042942	486.52152348639	462.732184597181	469.311825673284	451.467013574726	437.184886988962
"Imp4"	548.1231614758	611.266292475801	561.193635739309	583.181428814812	570.75973504542	517.89697062184	564.818173635333	589.494460520601
"Impa1"	995.979890974319	922.224057986138	905.078757839045	858.125159526767	934.821086162321	968.601719506315	850.61810712148	915.737806295159
"Impa2"	177.614822359754	167.193045154531	178.103369426248	165.395838006411	190.536781892957	163.328785146209	194.73148010412	167.352494374269
"Impact"	656.028940651349	668.772180618123	712.413477704991	757.169258405971	725.570870333448	770.126233759023	837.054720447561	861.207218240622
"Impdh1"	387.696870312151	347.165176562911	416.694675638768	383.417624469406	389.579670120421	381.445074170576	397.213466879051	384.534664039754
"Impdh2"	2475.14849223915	2504.7009057545	2620.02378042763	2497.04755431756	2471.02389017429	2325.88459860108	2332.90250791403	2528.15088411466
"Incenp"	1786.65232599516	1821.01979117355	1732.86737422896	1681.88235271454	1734.39508160598	1697.37889373465	1673.14062756127	1702.67060287529
"Inf2"	149.922188766029	172.517664426968	127.696755437687	135.323867459791	207.548994561971	186.070767888086	251.891466801349	251.028741561404
"Ing1"	941.549542186653	931.808372676525	976.768164400554	863.495154267235	898.24482892394	938.623651346567	926.185547161884	903.515433110522
"Ing2"	278.836172736818	261.971268203915	255.393510875374	255.611749646271	273.046013337675	241.891998254512	279.987053483038	248.208193903411
"Ing3"	466.000179094408	439.81355190332	462.620701717235	460.745548732144	477.192565365843	439.333757513537	441.778880236213	511.459308649452
"Ing4"	807.860966216945	833.835378063679	902.838463883998	857.051160578673	918.659484126757	856.959258773463	875.807253801614	895.053790136542
"Ing5"	498.467404687051	578.253652986689	548.87201898655	555.257456164378	566.506681878167	501.357346809565	613.2588403279	580.092634993956
"Inha"	35.3319807919941	37.272334907061	31.36411537066	52.6259484565852	35.7256466049294	51.6863244133572	38.7525333540537	44.1885799752284
"Inhba"	7.63934719826899	28.7529440711614	12.3216167527593	12.8879873771229	21.2652658362675	43.4165125072201	24.2203333462836	11.2821906319732
"Ino80"	684.676492644858	722.018373342496	738.176858188033	732.467282599819	736.628808568307	698.79910606859	716.921867049994	795.394439554112
"Ino80b"	195.758271955643	175.71243599043	197.145868044148	194.393809604937	182.881286191901	198.475485747292	211.201306779593	156.070303742296
"Ino80c"	350.45505272059	322.6719279097	324.842623481836	297.49770862192	331.738147045773	338.028561663356	295.48806682466	319.662067905908
"Ino80d"	984.520870176916	947.782230493837	977.888311378077	987.005033297996	905.900324624997	887.971053421477	990.127227196073	1023.85879985157
"Ino80e"	336.131276723835	338.645785727012	315.881447661647	346.901660234225	314.725934376759	289.443416714801	303.23857349547	316.841520247915
"Inpp1"	95.4918399783623	108.622233157721	108.654256819786	110.621891653638	112.280603615493	106.473828291516	107.538280057499	99.6593505824301
"Inpp4a"	284.56568313552	280.074973730201	309.160565796506	288.905717037172	279.850898405281	340.096014639891	338.115853514119	359.149735117814
"Inpp4b"	66.8442879848536	59.6357358512976	63.8483777188435	62.2919389894274	68.8994613095068	75.4620336435016	51.3471066941212	46.0689450805573
"Inpp5a"	357.139481519075	334.386090309062	337.164240234595	387.713620261781	392.131502020773	411.423142330324	405.932786883713	361.970282775807
"Inpp5b"	408.705075107391	392.956902305872	392.05144213325	418.859589756494	403.189440255632	405.220783400721	423.371426893037	402.398132540378
"Inpp5d"	84.0328191809589	72.4148221051471	49.2864670110371	77.3279242627374	92.7165590461264	80.6306660848373	61.0352400326346	72.3940565551615
"Inpp5e"	318.94274552773	323.736851764187	328.203064414406	309.31169705095	307.070438675703	348.365826546028	322.614840172497	340.346084064525
"Inpp5f"	559.582182273203	651.733398946324	628.402454390723	569.219442489595	565.656071244716	556.144850687724	627.79104033567	658.127786865104
"Inpp5k"	182.389414358672	205.530303916079	185.944398268913	185.801818020189	192.238003159858	178.834682470216	207.326053444187	211.541074349498
"Inppl1"	1734.13181400706	1988.21283632808	1918.81177249788	1744.17429170397	1850.07812775527	1718.05342349999	2036.44562775552	2028.91394864985
"Insig1"	835.55359981067	811.471977119443	921.880962501899	886.0491321772	652.418355856688	786.665857571297	858.36861379229	790.69352679079
"Insig2"	296.979622332707	248.127258095578	229.630130392332	239.501765424867	273.046013337675	235.689639324909	229.608760122768	233.16527306078
"Insr"	769.6642302256	806.147357847005	959.9659597377	980.561039609434	720.467206532744	908.64558318682	798.302187093507	1022.9186172989
"Ints1"	1059.95942375982	1184.19532619005	1186.23564919746	1150.25287340822	1093.03466398415	1048.19865910288	1132.54278727222	1317.19575628287
"Ints10"	722.873228636203	725.213144905959	719.134359570132	709.913304689853	689.845223728519	693.630473627254	681.075773697494	751.205859578883
"Ints12"	402.020646308905	404.671064705234	346.125416054783	397.379610794623	407.442493422886	377.310168217508	375.899573534321	370.431925749787
"Ints2"	1132.53322214338	1135.20882888363	1160.47226871442	1216.84080819002	1083.67794701619	1064.73828291516	1154.8254939508	1290.87064480827
"Ints3"	1412.32431327998	1438.71212741256	1319.53313952277	1487.4885431096	1275.0653395426	1295.25928979873	1250.73801400208	1330.35831202017
"Ints4"	816.455231814998	766.745175230969	823.308028479825	848.459168993925	825.09231444718	782.530951618229	776.019480414926	847.104479950656
"Ints5"	685.631411044642	685.810962289923	670.968039536619	669.101344662297	676.235453593307	662.61867897924	605.50833365709	642.144683469809
"Ints6"	529.024793480127	584.643196113614	532.069814323696	535.925475098694	553.747522376406	590.25782480054	590.976133649319	581.032817546621
"Ints7"	1215.61112292455	1226.79228036955	1279.20784833192	1172.80685131818	1135.56519565669	1091.6151716101	1092.82144058432	1243.86151717505
"Ints8"	1631.00062683043	1598.45070558567	1645.49590998213	1566.96446526853	1513.2363169088	1571.26426216606	1488.09728079566	1663.18293566338
"Ints9"	476.504281492028	509.033602445005	483.903494290183	525.185485617758	516.320654504576	486.885175973825	453.404640242429	465.390363568895
"Intu"	277.881254337034	299.243603110976	321.482182549265	288.905717037172	241.573419899999	252.229263137183	263.517226807565	339.405901511861
"Invs"	284.56568313552	277.945126021226	322.602329526788	303.941702310482	296.012500440844	281.173604808663	306.145013497024	314.961155142586
"Ip6k1"	1286.27508450854	1359.90776218048	1318.41299254524	1357.53467039028	1373.73617302288	1349.01306718862	1255.58208067134	1306.85374820356
"Ip6k2"	521.385446281858	580.383500695664	590.317457154922	582.107429866718	568.207903145068	550.976218246388	555.13004029682	605.477563915896
"Ipcef1"	63.9795327855028	68.1551266871973	73.9297005165557	57.9959431970531	66.3476294091547	51.6863244133572	54.2535466956752	50.7698578438795
"Ipmk"	669.39779824832	618.720759457213	599.27863297511	555.257456164378	572.460956312322	581.988012894402	588.069693647765	599.836468599909
"Ipo11"	1692.11540441658	1644.24243132863	1614.13179461147	1570.18646211281	1598.29738025387	1508.20694638176	1647.95148088114	1621.81490334615
"Ipo13"	584.410060667577	579.318576841177	656.406128828813	606.80940567287	552.046301109505	573.718200988265	601.633080321684	655.307239207111
"Ipo4"	1070.46352615744	1144.79314357402	1104.46491983824	1154.54886920059	1004.57115810528	984.107616830322	1111.22889392749	1143.26198403995
"Ipo5"	5986.38344824353	6258.55749282279	6070.07647120023	6098.16602727532	5933.85977895209	5851.92565008031	6118.05620327123	6270.07744371911
"Ipo7"	4571.19437976421	4688.85973130828	4554.51761061084	4463.5396282769	4192.65981227851	4252.75077273103	4459.44777571773	4610.65523826639
"Ipo8"	1172.63979493429	1208.68857484326	1182.87520826489	1155.62286814869	1167.88839972781	1218.76352966696	1161.60718728776	1257.96425546501
"Ipo9"	3505.50544560568	3491.88531886437	3708.80664258054	3852.43422681166	3529.18351818696	3532.24341040883	3689.24117530592	3779.53386171103
"Ipp"	317.032908728163	307.762993946875	292.358361133652	251.315753853897	274.747234604576	234.655912836642	279.987053483038	289.576226220646
"Ippk"	245.414028744391	289.659288420588	235.23086527995	226.613778047744	227.113039131337	281.173604808663	258.673160138309	239.746550929431
"Iqcb1"	483.188710290513	419.579998668058	521.988491525984	519.815490877291	466.134627130984	453.805928349277	499.907680267293	485.134197174848
"Iqcc"	141.327923167976	144.829644210294	152.339988943206	181.505822227814	143.753197053168	168.497417587545	148.228440079256	111.881723767068
"Iqcd"	12.4139391971871	20.2335532352617	10.0813227977121	11.8139884290293	15.3109914021126	10.3372648826714	12.5945733400675	17.8634685006243
"Iqce"	376.237849514748	365.268882089198	411.093940751151	375.899631832751	348.750359714787	349.399553034295	380.743640203578	403.338315093042
"Iqcg"	50.610675188532	78.8043652320719	72.8095535390321	56.9219442489595	46.7835848397886	32.0455211362815	83.3179467112155	45.1287625278929
"Iqgap1"	3282.05454005631	3327.8870452733	3155.4540356839	3027.60303467579	3456.0310037102	3161.13560112093	3441.22496183997	3096.96132847665
"Iqgap2"	576.770713469308	670.902028327098	672.088186514143	694.877319416543	632.003700653871	633.67433730776	649.1049336804	688.213628550366
"Iqgap3"	520.430527882075	622.980454875163	538.790696188838	579.959431970531	527.378592739435	500.323620321298	503.782933602699	553.767523519352
"Iqsec1"	551.942835074934	576.123805277714	460.380407762188	544.517466683443	609.037213550702	603.696269148013	564.818173635333	570.690809467312
"Iqsec2"	85.9426559805261	100.102842321821	108.654256819786	136.397866407884	128.442205651056	123.01345210379	125.945733400675	107.180811003746
"Irak1"	895.713458997039	908.380047877801	872.594495490862	859.19915847486	860.81796105211	814.57647275451	860.306240459993	867.788496109273
"Irak1bp1"	111.725452774684	119.271471702595	133.297490325305	134.249868511697	115.683046149295	115.77736668592	151.13488008081	126.924644609699
